Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep,Calculated_Revenue,Total_Cost,Profit,Profit_Margin,Month,Quarter,,,Base_Margin_Pct,Discount_Issue_Flag
1009,2023-04-08,Charlie,South,2945.87,32,Clothing,3219.88,3384.5,Returning,0.14,Cash,Retail,South-Charlie,93141.44,103036.16,-9894.72,-0.1062332728,April,2023Q2,,,4.86%,YES
1043,2023-08-03,David,East,6601.89,22,Electronics,4260,4656.58,New,0,Bank Transfer,Online,East-David,102444.76,93720,8724.76,0.08516550773,August,2023Q3,,,8.52%,NO
1048,2023-10-20,Alice,South,9688.52,6,Electronics,3717.3,4061.37,New,0.03,Bank Transfer,Retail,South-Alice,23637.1734,22303.8,1333.3734,0.05641001897,October,2023Q4,,,8.47%,NO
1039,2023-03-16,Eve,North,6076.01,35,Furniture,2735.74,3181.23,New,0.1,Credit Card,Retail,North-Eve,100208.745,95750.9,4457.845,0.04448558856,March,2023Q1,,,14.00%,NO
1093,2023-11-22,Charlie,North,862.1,22,Furniture,3285.25,3634.58,New,0.13,Bank Transfer,Online,North-Charlie,69565.8612,72275.5,-2709.6388,-0.03895069727,November,2023Q4,,,9.61%,YES
1042,2023-05-26,Bob,East,848.28,1,Electronics,1406.24,1535.57,New,0.08,Credit Card,Retail,East-Bob,1412.7244,1406.24,6.4844,0.004589996464,May,2023Q2,,,8.42%,NO
1026,2023-05-08,Charlie,West,9519.09,20,Clothing,2985.63,3452.14,New,0.17,Credit Card,Retail,West-Charlie,57305.524,59712.6,-2407.076,-0.04200425774,May,2023Q2,,,13.51%,YES
1099,2023-12-07,Bob,East,3043.18,22,Furniture,2471.67,2533.04,Returning,0.02,Bank Transfer,Retail,East-Bob,54612.3424,54376.74,235.6024,0.004314087066,December,2023Q4,,,2.42%,NO
1050,2023-02-11,Charlie,West,1011.46,48,Furniture,710.06,851.35,Returning,0.04,Bank Transfer,Online,West-Charlie,39230.208,34082.88,5147.328,0.1312082771,February,2023Q1,,,16.60%,NO
1025,2023-12-22,Bob,South,6030.54,11,Food,1250.59,1515.49,Returning,0.21,Bank Transfer,Retail,South-Bob,13169.6081,13756.49,-586.8819,-0.04456335341,December,2023Q4,,,17.48%,YES
1024,2023-02-10,David,East,6274.12,13,Clothing,1493.88,1781.09,New,0.04,Cash,Retail,East-David,22228.0032,19420.44,2807.5632,0.1263074859,February,2023Q1,,,16.13%,NO
1013,2023-02-03,Bob,North,6520.2,42,Clothing,4625.33,4642.83,New,0.19,Credit Card,Online,North-Bob,157949.0766,194263.86,-36314.7834,-0.2299145027,February,2023Q1,,,0.38%,YES
1060,2023-01-17,Bob,South,2747.28,3,Electronics,1190.41,1582.89,New,0.02,Credit Card,Retail,South-Bob,4653.6966,3571.23,1082.4666,0.2326036038,January,2023Q1,,,24.80%,NO
1007,2023-06-14,Alice,North,249.6,9,Clothing,1481.76,1668.95,Returning,0.12,Credit Card,Retail,North-Alice,13218.084,13335.84,-117.756,-0.008908704166,June,2023Q2,,,11.22%,YES
1057,2023-06-02,Bob,South,9653.65,12,Electronics,1878.3,2087.45,New,0.05,Bank Transfer,Retail,South-Bob,23796.93,22539.6,1257.33,0.05283580697,June,2023Q2,,,10.02%,NO
1036,2023-03-17,Alice,East,2583.84,23,Food,3335.53,3742.12,New,0.03,Bank Transfer,Retail,East-Alice,83486.6972,76717.19,6769.5072,0.08108486055,March,2023Q1,,,10.87%,NO
1045,2023-03-28,Eve,West,6792.66,14,Clothing,635.28,831.13,Returning,0.17,Bank Transfer,Retail,West-Eve,9657.7306,8893.92,763.8106,0.07908800024,March,2023Q1,,,23.56%,NO
1020,2023-04-27,Alice,South,7095.64,33,Furniture,4772.03,4805.17,Returning,0.28,Bank Transfer,Online,South-Alice,114170.8392,157476.99,-43306.1508,-0.3793100857,April,2023Q2,,,0.69%,YES
1065,2023-12-28,David,West,6139.07,18,Food,4334.58,4431.04,New,0.02,Bank Transfer,Retail,West-David,78163.5456,78022.44,141.1056,0.001805260994,December,2023Q4,,,2.18%,NO
1008,2023-12-08,Alice,South,3197.78,49,Electronics,2907.22,3385.61,New,0.13,Cash,Online,South-Alice,144328.5543,142453.78,1874.7743,0.01298962848,December,2023Q4,,,14.13%,NO
1016,2023-01-27,Eve,North,2783.85,41,Food,3386.49,3430.99,New,0.21,Bank Transfer,Retail,North-Eve,111129.7661,138846.09,-27716.3239,-0.2494050413,January,2023Q1,,,1.30%,YES
1014,2023-11-09,David,North,6016.92,9,Electronics,132.47,316.39,New,0.14,Credit Card,Online,North-David,2448.8586,1192.23,1256.6286,0.5131486971,November,2023Q4,,,58.13%,NO
1076,2023-10-14,Charlie,South,8674.35,23,Food,1727.78,1984.34,Returning,0.24,Bank Transfer,Online,South-Charlie,34686.2632,39738.94,-5052.6768,-0.1456679485,October,2023Q4,,,12.93%,YES
1087,2023-05-14,Charlie,West,9472.66,10,Electronics,3988.52,4240.23,New,0.05,Credit Card,Online,West-Charlie,40282.185,39885.2,396.985,0.009855100958,May,2023Q2,,,5.94%,NO
1015,2023-08-07,Alice,East,1148.47,19,Clothing,433.54,445.48,New,0.29,Bank Transfer,Retail,East-Alice,6009.5252,8237.26,-2227.7348,-0.3707006337,August,2023Q3,,,2.68%,YES
1092,2023-06-17,Alice,East,1632.8,47,Furniture,1447.45,1703.02,Returning,0.12,Bank Transfer,Retail,East-Alice,70436.9072,68030.15,2406.7572,0.03416897896,June,2023Q2,,,15.01%,NO
1098,2023-04-08,Eve,North,9452.89,5,Electronics,2947.22,3145.27,New,0.1,Credit Card,Retail,North-Eve,14153.715,14736.1,-582.385,-0.04114714759,April,2023Q2,,,6.30%,YES
1066,2023-09-25,Eve,East,7391.7,47,Food,1319.24,1805.56,New,0.26,Credit Card,Retail,East-Eve,62797.3768,62004.28,793.0968,0.01262945748,September,2023Q3,,,26.93%,NO
1032,2023-08-25,Bob,North,8841.64,23,Electronics,4673.19,4761.18,Returning,0.17,Credit Card,Retail,North-Bob,90890.9262,107483.37,-16592.4438,-0.1825533581,August,2023Q3,,,1.85%,YES
1087,2023-11-05,Eve,East,2106.06,30,Electronics,698.74,882.28,Returning,0.15,Credit Card,Online,East-Eve,22498.14,20962.2,1535.94,0.06826964362,November,2023Q4,,,20.80%,NO
1063,2023-06-22,Bob,South,5917.1,25,Electronics,3997.1,4212.65,New,0.22,Cash,Online,South-Bob,82146.675,99927.5,-17780.825,-0.2164521571,June,2023Q2,,,5.12%,YES
1086,2023-07-09,David,North,7041.28,28,Food,2564.35,2765.79,Returning,0.17,Credit Card,Online,North-David,64276.9596,71801.8,-7524.8404,-0.1170690158,July,2023Q3,,,7.28%,YES
1051,2023-05-02,Alice,North,6833.11,34,Furniture,3764.14,4100.4,Returning,0.05,Bank Transfer,Retail,North-Alice,132442.92,127980.76,4462.16,0.03369119316,May,2023Q2,,,8.20%,NO
1025,2023-02-15,David,South,4140.7,45,Clothing,1588.04,1703.64,New,0.2,Bank Transfer,Retail,South-David,61331.04,71461.8,-10130.76,-0.1651816111,February,2023Q1,,,6.79%,YES
1058,2023-03-05,Eve,North,252.41,48,Furniture,2596.72,2715.05,Returning,0.04,Cash,Online,North-Eve,125109.504,124642.56,466.944,0.003732282401,March,2023Q1,,,4.36%,NO
1063,2023-05-10,David,East,5870.97,47,Electronics,4291.33,4658.64,New,0.24,Credit Card,Retail,East-David,166406.6208,201692.51,-35285.8892,-0.2120461856,May,2023Q2,,,7.88%,YES
1062,2023-11-06,David,East,2605.71,25,Food,2361.05,2616.19,New,0.3,Bank Transfer,Retail,East-David,45783.325,59026.25,-13242.925,-0.2892521458,November,2023Q4,,,9.75%,YES
1022,2023-12-29,David,North,4557.52,10,Furniture,1830.61,2044.04,New,0.11,Cash,Online,North-David,18191.956,18306.1,-114.144,-0.006274421508,December,2023Q4,,,10.44%,YES
1058,2023-07-12,Eve,East,9580.05,14,Electronics,2703.97,2796.88,New,0.13,Bank Transfer,Online,East-Eve,34065.9984,37855.58,-3789.5816,-0.1112423466,July,2023Q3,,,3.32%,YES
1058,2023-11-03,David,West,4050.45,42,Clothing,3600.95,3702.84,Returning,0.01,Cash,Retail,West-David,153964.0872,151239.9,2724.1872,0.01769365343,November,2023Q4,,,2.75%,NO
1086,2023-06-30,Bob,North,8414.04,46,Clothing,2245.64,2260.81,New,0,Cash,Retail,North-Bob,103997.26,103299.44,697.82,0.006709984475,June,2023Q2,,,0.67%,NO
1049,2023-10-19,Eve,South,1966.55,30,Clothing,4697.44,4752.24,New,0.28,Credit Card,Online,South-Eve,102648.384,140923.2,-38274.816,-0.3728730498,October,2023Q4,,,1.15%,YES
1052,2023-10-09,David,West,6757.36,41,Electronics,1509.98,1792.83,New,0.04,Cash,Retail,West-David,70565.7888,61909.18,8656.6088,0.1226743008,October,2023Q4,,,15.78%,NO
1042,2023-01-29,Eve,North,9772.37,25,Food,2403.54,2850.56,New,0.13,Bank Transfer,Online,North-Eve,61999.68,60088.5,1911.18,0.03082564297,January,2023Q1,,,15.68%,NO
1070,2023-05-29,Charlie,South,1108.74,14,Furniture,3796.79,3947.5,Returning,0.24,Bank Transfer,Online,South-Charlie,42001.4,53155.06,-11153.66,-0.2655544815,May,2023Q2,,,3.82%,YES
1015,2023-09-24,Bob,East,182.37,35,Clothing,3461.15,3631.75,Returning,0.27,Credit Card,Online,East-Bob,92791.2125,121140.25,-28349.0375,-0.3055142479,September,2023Q3,,,4.70%,YES
1054,2023-10-23,David,South,4392.47,48,Electronics,4325.02,4391.67,Returning,0.16,Credit Card,Retail,South-David,177072.1344,207600.96,-30528.8256,-0.1724089773,October,2023Q4,,,1.52%,YES
1060,2023-01-11,Charlie,West,1016.99,34,Electronics,4984.21,5184.64,New,0.17,Cash,Online,West-Charlie,146310.5408,169463.14,-23152.5992,-0.1582428653,January,2023Q1,,,3.87%,YES
1097,2023-06-13,Charlie,East,7509.01,10,Furniture,2162.95,2191.19,Returning,0.2,Credit Card,Online,East-Charlie,17529.52,21629.5,-4099.98,-0.2338900324,June,2023Q2,,,1.29%,YES
1008,2023-04-23,Eve,North,9154.03,35,Clothing,600.2,1059.82,Returning,0.29,Bank Transfer,Retail,North-Eve,26336.527,21007,5329.527,0.202362559,April,2023Q2,,,43.37%,NO
1053,2023-07-06,Charlie,East,4396.81,11,Electronics,200.56,540.38,New,0.18,Bank Transfer,Online,East-Charlie,4874.2276,2206.16,2668.0676,0.5473826458,July,2023Q3,,,62.89%,NO
1060,2023-10-22,Bob,North,2661.25,11,Furniture,3648.04,4143.51,Returning,0.17,Credit Card,Retail,North-Bob,37830.2463,40128.44,-2298.1937,-0.06075016488,October,2023Q4,,,11.96%,YES
1005,2023-08-20,Bob,North,4400.59,21,Food,4376.37,4818.95,New,0,Credit Card,Retail,North-Bob,101197.95,91903.77,9294.18,0.09184158375,August,2023Q3,,,9.18%,NO
1068,2023-08-15,Alice,South,7262.13,21,Food,1142.53,1384.3,Returning,0.02,Credit Card,Retail,South-Alice,28488.894,23993.13,4495.764,0.1578076004,August,2023Q3,,,17.47%,NO
1006,2023-11-06,Bob,South,189.64,22,Food,834.32,1098.97,Returning,0.17,Cash,Online,South-Bob,20067.1922,18355.04,1712.1522,0.08532096483,November,2023Q4,,,24.08%,NO
1096,2023-04-08,Charlie,South,5935.59,45,Clothing,357.92,461.3,Returning,0.28,Cash,Online,South-Charlie,14946.12,16106.4,-1160.28,-0.07763085001,April,2023Q2,,,22.41%,YES
1094,2023-02-24,Bob,West,6171.59,7,Furniture,4122.38,4358.78,Returning,0.26,Bank Transfer,Retail,West-Bob,22578.4804,28856.66,-6278.1796,-0.2780603251,February,2023Q1,,,5.42%,YES
1047,2023-04-21,Eve,West,6413.11,17,Furniture,1591.34,2043.82,New,0.29,Cash,Retail,West-Eve,24668.9074,27052.78,-2383.8726,-0.09663470543,April,2023Q2,,,22.14%,YES
1099,2023-06-01,Alice,South,2496.02,2,Electronics,2038.4,2073.32,New,0.16,Cash,Retail,South-Alice,3483.1776,4076.8,-593.6224,-0.1704255333,June,2023Q2,,,1.68%,YES
1055,2023-09-03,Charlie,West,7169.12,12,Electronics,2538.61,2971.75,Returning,0.24,Cash,Online,West-Charlie,27102.36,30463.32,-3360.96,-0.1240098648,September,2023Q3,,,14.58%,YES
1040,2023-03-10,Alice,East,1004.78,42,Electronics,4205.29,4382.35,New,0.25,Cash,Retail,East-Alice,138044.025,176622.18,-38578.155,-0.2794626932,March,2023Q1,,,4.04%,YES
1052,2023-11-08,Charlie,East,2072.78,18,Furniture,3271.62,3722.38,Returning,0.19,Bank Transfer,Retail,East-Charlie,54272.3004,58889.16,-4616.8596,-0.08506843392,November,2023Q4,,,12.11%,YES
1016,2023-10-16,Eve,West,8786.95,11,Electronics,3094.57,3565.6,Returning,0.1,Credit Card,Retail,West-Eve,35299.44,34040.27,1259.17,0.03567110413,October,2023Q4,,,13.21%,NO
1013,2023-09-07,Alice,West,7413.36,16,Furniture,919.58,1258.3,Returning,0.14,Bank Transfer,Online,West-Alice,17314.208,14713.28,2600.928,0.1502192881,September,2023Q3,,,26.92%,NO
1030,2023-02-05,David,East,236.08,49,Furniture,2590.29,2925.86,Returning,0.26,Cash,Retail,East-David,106091.6836,126924.21,-20832.5264,-0.1963634254,February,2023Q1,,,11.47%,YES
1019,2023-08-27,Charlie,North,2558.92,18,Food,3591.14,3822.99,Returning,0.09,Credit Card,Online,North-Charlie,62620.5762,64640.52,-2019.9438,-0.03225687023,August,2023Q3,,,6.06%,YES
1017,2023-05-28,David,East,2222.62,35,Electronics,4867.64,5287.05,Returning,0.28,Credit Card,Online,East-David,133233.66,170367.4,-37133.74,-0.2787114007,May,2023Q2,,,7.93%,YES
1063,2023-08-15,Alice,East,2780.98,26,Food,1046.96,1528.15,New,0.07,Credit Card,Retail,East-Alice,36950.667,27220.96,9729.707,0.2633161399,August,2023Q3,,,31.49%,NO
1019,2023-09-01,David,West,2550.84,16,Clothing,97.24,487.03,New,0.22,Bank Transfer,Retail,West-David,6078.1344,1555.84,4522.2944,0.7440267198,September,2023Q3,,,80.03%,NO
1092,2023-12-03,David,East,719.01,6,Clothing,422.74,737.49,Returning,0.19,Credit Card,Retail,East-David,3584.2014,2536.44,1047.7614,0.2923277135,December,2023Q4,,,42.68%,NO
1058,2023-12-31,Alice,West,4643.51,44,Clothing,1910.47,2217.8,New,0.22,Bank Transfer,Online,West-Alice,76114.896,84060.68,-7945.784,-0.1043919708,December,2023Q4,,,13.86%,YES
1055,2023-07-20,Eve,West,7354.06,43,Furniture,4111.7,4537.94,Returning,0.13,Bank Transfer,Online,West-Eve,169764.3354,176803.1,-7038.7646,-0.04146197482,July,2023Q3,,,9.39%,YES
1090,2023-06-03,David,South,6106.64,47,Furniture,85.35,360.54,New,0.28,Cash,Online,South-David,12200.6736,4011.45,8189.2236,0.6712107764,June,2023Q2,,,76.33%,NO
1090,2023-03-14,David,East,6761.43,47,Furniture,2310.82,2714.71,New,0.19,Cash,Retail,East-David,103349.0097,108608.54,-5259.5303,-0.05089095982,March,2023Q1,,,14.88%,YES
1062,2023-07-20,Eve,North,903.38,48,Electronics,1679.69,1939.04,New,0.09,Credit Card,Online,North-Eve,84697.2672,80625.12,4072.1472,0.04807884994,July,2023Q3,,,13.38%,NO
1023,2023-10-23,David,South,9519.76,42,Food,309.78,350.38,Returning,0.19,Credit Card,Retail,South-David,11919.9276,13010.76,-1090.8324,-0.09151334107,October,2023Q4,,,11.59%,YES
1009,2023-01-17,David,West,8401.07,12,Furniture,2278.67,2476.8,New,0.09,Cash,Retail,West-David,27046.656,27344.04,-297.384,-0.01099522248,January,2023Q1,,,8.00%,YES
1012,2023-05-09,David,West,8070.39,13,Food,1311.01,1538.79,Returning,0.09,Bank Transfer,Retail,West-David,18203.8857,17043.13,1160.7557,0.06376417206,May,2023Q2,,,14.80%,NO
1001,2023-08-05,Bob,North,8247.54,4,Food,1791.83,1871.22,Returning,0.12,Bank Transfer,Online,North-Bob,6586.6944,7167.32,-580.6256,-0.08815128876,August,2023Q3,,,4.24%,YES
1058,2023-03-02,Eve,West,9333.83,39,Food,3542.8,3603.02,Returning,0.26,Cash,Online,West-Eve,103983.1572,138169.2,-34186.0428,-0.3287651935,March,2023Q1,,,1.67%,YES
1001,2023-04-14,David,East,5488.11,2,Electronics,2631.68,2904.06,New,0.15,Bank Transfer,Online,East-David,4936.902,5263.36,-326.458,-0.06612608474,April,2023Q2,,,9.38%,YES
1034,2023-02-11,Eve,South,2082.79,26,Electronics,667,718.72,New,0.2,Cash,Retail,South-Eve,14949.376,17342,-2392.624,-0.1600484194,February,2023Q1,,,7.20%,YES
1096,2023-01-25,Charlie,West,6206.16,27,Clothing,4809,4967.44,New,0.12,Cash,Online,West-Charlie,118026.3744,129843,-11816.6256,-0.1001185172,January,2023Q1,,,3.19%,YES
1048,2023-02-08,Charlie,West,7454.53,27,Clothing,3197.76,3572.61,Returning,0.08,Credit Card,Online,West-Charlie,88743.6324,86339.52,2404.1124,0.0270905341,February,2023Q1,,,10.49%,NO
1089,2023-10-18,David,North,7405.38,15,Food,3841.05,4323.62,Returning,0.29,Credit Card,Retail,North-David,46046.553,57615.75,-11569.197,-0.2512500121,October,2023Q4,,,11.16%,YES
1001,2023-05-11,Eve,East,5262.35,8,Clothing,442.11,803.87,New,0.18,Cash,Retail,East-Eve,5273.3872,3536.88,1736.5072,0.3292963581,May,2023Q2,,,45.00%,NO
1016,2023-08-17,Eve,West,777.74,7,Food,282.94,779.33,Returning,0.28,Credit Card,Online,West-Eve,3927.8232,1980.58,1947.2432,0.4957563263,August,2023Q3,,,63.69%,NO
1061,2023-04-18,Eve,North,3774.02,47,Electronics,146.27,498.46,New,0.06,Cash,Retail,North-Eve,22021.9628,6874.69,15147.2728,0.6878257373,April,2023Q2,,,70.66%,NO
1064,2023-06-21,Bob,West,9215.59,46,Electronics,984.53,1138.49,New,0.04,Bank Transfer,Online,West-Bob,50275.7184,45288.38,4987.3384,0.09919974411,June,2023Q2,,,13.52%,NO
1063,2023-04-12,Charlie,North,5886.04,40,Electronics,2101.32,2440.63,New,0.26,Bank Transfer,Retail,North-Charlie,72242.648,84052.8,-11810.152,-0.1634789467,April,2023Q2,,,13.90%,YES
1069,2023-12-20,Eve,North,5429.49,12,Furniture,4682.34,5036.4,New,0.2,Bank Transfer,Retail,North-Eve,48349.44,56188.08,-7838.64,-0.162124732,December,2023Q4,,,7.03%,YES
1022,2023-01-12,Eve,East,2761.65,13,Food,2312.45,2504.6,Returning,0.06,Bank Transfer,Online,East-Eve,30606.212,30061.85,544.362,0.01778599717,January,2023Q1,,,7.67%,NO
1093,2023-10-02,Bob,West,3747.64,43,Electronics,1486.76,1505.44,New,0.08,Cash,Retail,West-Bob,59555.2064,63930.68,-4375.4736,-0.07346920386,October,2023Q4,,,1.24%,YES
1067,2023-04-11,Bob,East,8963.93,17,Food,2831.58,3186.15,New,0.24,Bank Transfer,Retail,East-Bob,41165.058,48136.86,-6971.802,-0.1693621323,April,2023Q2,,,11.13%,YES
1076,2023-02-13,Eve,North,6697.98,17,Clothing,604.08,624.71,New,0.14,Bank Transfer,Retail,North-Eve,9133.2602,10269.36,-1136.0998,-0.1243914851,February,2023Q1,,,3.30%,YES
1026,2023-11-01,Alice,South,7895.13,36,Clothing,3067.05,3386.33,New,0.2,Bank Transfer,Online,South-Alice,97526.304,110413.8,-12887.496,-0.1321437958,November,2023Q4,,,9.43%,YES
1016,2023-01-17,Eve,West,4598.02,21,Electronics,2863.74,2953.91,New,0.1,Bank Transfer,Retail,West-Eve,55828.899,60138.54,-4309.641,-0.0771937308,January,2023Q1,,,3.05%,YES
1051,2023-11-26,Eve,South,6339.45,8,Food,3970.37,4257.52,New,0.11,Cash,Retail,South-Eve,30313.5424,31762.96,-1449.4176,-0.04781419409,November,2023Q4,,,6.74%,YES
1086,2023-02-26,Bob,West,2559,5,Electronics,4934.1,5191.02,New,0.3,Bank Transfer,Online,West-Bob,18168.57,24670.5,-6501.93,-0.3578669097,February,2023Q1,,,4.95%,YES
1057,2023-11-07,Bob,East,7084.06,26,Clothing,1291.82,1308.44,Returning,0.07,Credit Card,Online,East-Bob,31638.0792,33587.32,-1949.2408,-0.06161059234,November,2023Q4,,,1.27%,YES
1029,2023-10-30,Eve,East,4333.25,16,Electronics,2572.8,2760.6,Returning,0.15,Credit Card,Retail,East-Eve,37544.16,41164.8,-3620.64,-0.09643683598,October,2023Q4,,,6.80%,YES
1078,2023-01-12,Eve,East,4481.2,36,Food,4548.88,4853.41,Returning,0.25,Credit Card,Retail,East-Eve,131042.07,163759.68,-32717.61,-0.249672567,January,2023Q1,,,6.27%,YES
1092,2023-11-14,Eve,East,6528.29,28,Clothing,3936.69,4362.51,Returning,0.07,Credit Card,Retail,East-Eve,113599.7604,110227.32,3372.4404,0.02968703797,November,2023Q4,,,9.76%,NO
1069,2023-03-21,Bob,East,9369.18,29,Furniture,2462.66,2908.09,New,0.12,Credit Card,Online,East-Bob,74214.4568,71417.14,2797.3168,0.03769234352,March,2023Q1,,,15.32%,NO
1047,2023-08-04,Eve,South,733.66,47,Clothing,4729.59,4976.68,Returning,0.18,Credit Card,Retail,South-Eve,191801.2472,222290.73,-30489.4828,-0.1589639444,August,2023Q3,,,4.96%,YES
1094,2023-12-05,Eve,East,8264.96,12,Furniture,333.32,700.25,Returning,0.14,Cash,Online,East-Eve,7226.58,3999.84,3226.74,0.4465099674,December,2023Q4,,,52.40%,NO
1062,2023-09-21,David,North,2994.59,37,Electronics,4658.44,4823.5,Returning,0.14,Credit Card,Online,North-David,153483.77,172362.28,-18878.51,-0.123000041,September,2023Q3,,,3.42%,YES
1069,2023-05-29,Alice,North,4494.8,30,Electronics,300.01,477.68,New,0.11,Bank Transfer,Retail,North-Alice,12754.056,9000.3,3753.756,0.2943186074,May,2023Q2,,,37.19%,NO
1076,2023-03-22,Charlie,South,316.94,23,Food,2759.16,2864.45,Returning,0.18,Credit Card,Retail,South-Charlie,54023.527,63460.68,-9437.153,-0.1746859845,March,2023Q1,,,3.68%,YES
1016,2023-08-03,Alice,West,3080.36,16,Furniture,4457.68,4743.03,Returning,0.19,Cash,Online,West-Alice,61469.6688,71322.88,-9853.2112,-0.1602938716,August,2023Q3,,,6.02%,YES
1090,2023-07-17,David,North,5076.05,14,Electronics,1350.47,1514.61,New,0.2,Credit Card,Retail,North-David,16963.632,18906.58,-1942.948,-0.1145360852,July,2023Q3,,,10.84%,YES
1090,2023-07-19,Charlie,West,656.14,10,Furniture,2387.63,2438.97,Returning,0.02,Bank Transfer,Retail,West-Charlie,23901.906,23876.3,25.606,0.001071295318,July,2023Q3,,,2.10%,NO
1048,2023-01-25,Eve,South,4961.85,7,Electronics,1655.43,2001.08,New,0.19,Bank Transfer,Online,South-Eve,11346.1236,11588.01,-241.8864,-0.02131885819,January,2023Q1,,,17.27%,YES
1085,2023-03-30,David,West,9278.4,45,Clothing,4763.11,5119.91,Returning,0.29,Cash,Retail,West-David,163581.1245,214339.95,-50758.8255,-0.3102975704,March,2023Q1,,,6.97%,YES
1039,2023-09-25,Eve,West,1143.39,37,Electronics,4127.05,4313.45,New,0.16,Cash,Online,West-Eve,134062.026,152700.85,-18638.824,-0.1390313466,September,2023Q3,,,4.32%,YES
1100,2023-05-23,Bob,West,7667.96,29,Food,3559.56,3607.15,Returning,0.21,Cash,Retail,West-Bob,82639.8065,103227.24,-20587.4335,-0.2491224795,May,2023Q2,,,1.32%,YES
1033,2023-02-28,David,West,4155.74,3,Clothing,2958.75,3177.64,Returning,0.17,Cash,Online,West-David,7912.3236,8876.25,-963.9264,-0.1218259577,February,2023Q1,,,6.89%,YES
1094,2023-12-31,Bob,South,6586.22,15,Food,4111.93,4338.67,Returning,0.26,Credit Card,Online,South-Bob,48159.237,61678.95,-13519.713,-0.2807293853,December,2023Q4,,,5.23%,YES
1023,2023-01-26,David,North,2676.34,36,Clothing,1991.72,2329.37,New,0.28,Credit Card,Retail,North-David,60377.2704,71701.92,-11324.6496,-0.1875647827,January,2023Q1,,,14.50%,YES
1010,2023-02-16,David,East,1678.97,47,Furniture,2265.38,2429.93,Returning,0.06,Bank Transfer,Online,East-David,107354.3074,106472.86,881.4474,0.008210638412,February,2023Q1,,,6.77%,NO
1069,2023-10-15,Bob,West,1688.58,46,Food,3663.51,4007.98,New,0.13,Cash,Online,West-Bob,160399.3596,168521.46,-8122.1004,-0.05063673833,October,2023Q4,,,8.59%,YES
1100,2023-09-23,Charlie,North,797.87,19,Electronics,1820.89,2257.92,New,0.12,Cash,Retail,North-Charlie,37752.4224,34596.91,3155.5124,0.08358436888,September,2023Q3,,,19.36%,NO
1034,2023-01-16,Alice,North,1937.9,13,Furniture,366.31,492.68,New,0.12,Credit Card,Retail,North-Alice,5636.2592,4762.03,874.2292,0.1551080546,January,2023Q1,,,25.65%,NO
1052,2023-07-18,Eve,South,6675.77,42,Electronics,417.96,907.63,New,0.04,Cash,Retail,South-Eve,36595.6416,17554.32,19041.3216,0.5203166489,July,2023Q3,,,53.95%,NO
1095,2023-10-09,David,North,8828.74,21,Clothing,621.05,820.37,Returning,0.24,Bank Transfer,Online,North-David,13093.1052,13042.05,51.0552,0.003899395844,October,2023Q4,,,24.30%,NO
1010,2023-03-27,Eve,South,8159.84,37,Clothing,4354.92,4495.88,Returning,0.01,Bank Transfer,Online,South-Eve,164684.0844,161132.04,3552.0444,0.02156883838,March,2023Q1,,,3.14%,NO
1019,2023-09-07,Bob,West,6882.83,27,Electronics,2387.52,2604.06,Returning,0.16,Cash,Online,West-Bob,59060.0808,64463.04,-5402.9592,-0.09148242141,September,2023Q3,,,8.32%,YES
1058,2023-09-27,Eve,West,1193.28,29,Electronics,3578.77,3635.02,New,0.2,Bank Transfer,Retail,West-Eve,84332.464,103784.33,-19451.866,-0.2306569152,September,2023Q3,,,1.55%,YES
1096,2023-12-01,Bob,East,2962.96,20,Furniture,1994.9,2066.5,Returning,0.06,Bank Transfer,Online,East-Bob,38850.2,39898,-1047.8,-0.02697026013,December,2023Q4,,,3.46%,YES
1001,2023-04-27,Eve,East,3167.09,25,Electronics,1330.62,1543.69,New,0.27,Credit Card,Online,East-Eve,28172.3425,33265.5,-5093.1575,-0.1807857298,April,2023Q2,,,13.80%,YES
1069,2023-01-07,Alice,East,2574.57,6,Food,1768.6,2152.2,New,0.25,Bank Transfer,Retail,East-Alice,9684.9,10611.6,-926.7,-0.09568503547,January,2023Q1,,,17.82%,YES
1004,2023-05-17,Alice,North,5198.56,36,Food,3981.2,4432.35,New,0.14,Cash,Online,North-Alice,137225.556,143323.2,-6097.644,-0.04443519252,May,2023Q2,,,10.18%,YES
1016,2023-06-25,Alice,West,5401.98,2,Electronics,3144.82,3480.58,Returning,0.12,Cash,Retail,West-Alice,6125.8208,6289.64,-163.8192,-0.02674240814,June,2023Q2,,,9.65%,YES
1024,2023-11-24,Alice,South,3633.17,22,Food,4691.32,4752.88,Returning,0.07,Bank Transfer,Retail,South-Alice,97243.9248,103209.04,-5965.1152,-0.06134177752,November,2023Q4,,,1.30%,YES
1080,2023-11-11,Alice,East,3602.51,32,Electronics,3414.54,3753.83,New,0.22,Cash,Retail,East-Alice,93695.5968,109265.28,-15569.6832,-0.1661730512,November,2023Q4,,,9.04%,YES
1002,2023-08-03,Alice,South,8302.7,16,Furniture,2872.4,3193.76,Returning,0.04,Credit Card,Online,South-Alice,49056.1536,45958.4,3097.7536,0.06314709517,August,2023Q3,,,10.06%,NO
